#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Mrps18b	Mrpl16	10090.ENSMUSP00000025305	10090.ENSMUSP00000128915	0	0	0	0	0.366	0.757	0	0.371	0.894
Mrps18b	Mrpl47	10090.ENSMUSP00000025305	10090.ENSMUSP00000048078	0	0	0	0	0.165	0.757	0	0.582	0.907
Mrps18b	Mrps24	10090.ENSMUSP00000025305	10090.ENSMUSP00000119535	0	0	0	0	0.159	0.906	0.720	0.047	0.976
Mrps18b	Mrps26	10090.ENSMUSP00000025305	10090.ENSMUSP00000123324	0	0	0	0	0.214	0.963	0.720	0.091	0.991
Mrps18b	Mrps34	10090.ENSMUSP00000025305	10090.ENSMUSP00000045111	0	0	0	0	0.154	0.963	0.720	0.182	0.991
Mrps18b	Mrps27	10090.ENSMUSP00000025305	10090.ENSMUSP00000062326	0	0	0	0	0.293	0.970	0.720	0.192	0.994
Mrps24	Mrpl52	10090.ENSMUSP00000119535	10090.ENSMUSP00000010550	0	0	0	0	0.299	0.757	0	0.168	0.846
Mrps24	Nme2	10090.ENSMUSP00000119535	10090.ENSMUSP00000021217	0	0	0	0	0.231	0.374	0	0.076	0.516
Mrps24	Mrps30	10090.ENSMUSP00000119535	10090.ENSMUSP00000022245	0	0	0	0	0.392	0.757	0.800	0.067	0.968
Mrps24	Mrpl40	10090.ENSMUSP00000119535	10090.ENSMUSP00000023391	0	0	0	0	0.408	0.757	0	0	0.850
Mrps24	Mrps18b	10090.ENSMUSP00000119535	10090.ENSMUSP00000025305	0	0	0	0	0.159	0.906	0.720	0.047	0.976
Mrps24	Rbfa	10090.ENSMUSP00000119535	10090.ENSMUSP00000025462	0	0	0	0	0.174	0.811	0	0	0.837
Mrps24	Gadd45gip1	10090.ENSMUSP00000119535	10090.ENSMUSP00000037783	0	0	0	0	0.379	0.757	0	0	0.842
Mrps24	Mrps34	10090.ENSMUSP00000119535	10090.ENSMUSP00000045111	0	0	0	0	0.589	0.933	0.800	0.146	0.994
Mrps24	Mrpl47	10090.ENSMUSP00000119535	10090.ENSMUSP00000048078	0	0	0	0	0.188	0.757	0	0.103	0.807
Mrps24	Mcat	10090.ENSMUSP00000119535	10090.ENSMUSP00000051569	0	0	0	0	0.066	0.560	0	0	0.571
Mrps24	Mrps27	10090.ENSMUSP00000119535	10090.ENSMUSP00000062326	0	0	0	0	0.043	0.941	0.800	0.117	0.988
Mrps24	Tufm	10090.ENSMUSP00000119535	10090.ENSMUSP00000095656	0	0	0	0	0.189	0.549	0	0	0.618
Mrps24	Mrpl17	10090.ENSMUSP00000119535	10090.ENSMUSP00000117971	0	0	0	0	0.309	0.757	0	0	0.825
Mrps24	Mrpl16	10090.ENSMUSP00000119535	10090.ENSMUSP00000128915	0	0	0	0	0.211	0.757	0	0	0.800
Mrps24	Mrpl13	10090.ENSMUSP00000119535	10090.ENSMUSP00000130722	0	0	0	0	0.313	0.757	0	0	0.826
Mrps24	Mrps26	10090.ENSMUSP00000119535	10090.ENSMUSP00000123324	0	0	0	0	0.241	0.907	0.800	0.159	0.986
Mrps26	Mrpl52	10090.ENSMUSP00000123324	10090.ENSMUSP00000010550	0	0	0	0	0.167	0.752	0	0	0.784
Mrps26	Nme2	10090.ENSMUSP00000123324	10090.ENSMUSP00000021217	0	0	0	0	0.236	0.483	0	0.051	0.592
Mrps26	Mrps30	10090.ENSMUSP00000123324	10090.ENSMUSP00000022245	0	0	0	0	0.117	0.752	0.800	0.047	0.952
Mrps26	Mrpl40	10090.ENSMUSP00000123324	10090.ENSMUSP00000023391	0	0	0	0	0.258	0.752	0	0	0.808
Mrps26	Mrps18b	10090.ENSMUSP00000123324	10090.ENSMUSP00000025305	0	0	0	0	0.214	0.963	0.720	0.091	0.991
Mrps26	Rbfa	10090.ENSMUSP00000123324	10090.ENSMUSP00000025462	0	0	0	0	0.154	0.816	0	0	0.837
Mrps26	Gadd45gip1	10090.ENSMUSP00000123324	10090.ENSMUSP00000037783	0	0	0	0	0.469	0.752	0	0	0.862
Mrps26	Mrps34	10090.ENSMUSP00000123324	10090.ENSMUSP00000045111	0	0	0	0	0.548	0.962	0.800	0.100	0.996
Mrps26	Mrpl47	10090.ENSMUSP00000123324	10090.ENSMUSP00000048078	0	0	0	0	0.126	0.763	0	0	0.784
Mrps26	Mcat	10090.ENSMUSP00000123324	10090.ENSMUSP00000051569	0	0	0	0	0.165	0.647	0	0	0.692
Mrps26	Ddx28	10090.ENSMUSP00000123324	10090.ENSMUSP00000058950	0	0	0	0	0.060	0	0	0.523	0.532
Mrps26	Mrps27	10090.ENSMUSP00000123324	10090.ENSMUSP00000062326	0	0	0	0	0.121	0.948	0.800	0.136	0.991
Mrps26	Tufm	10090.ENSMUSP00000123324	10090.ENSMUSP00000095656	0	0	0	0	0.218	0.549	0	0	0.632
Mrps26	Mrpl17	10090.ENSMUSP00000123324	10090.ENSMUSP00000117971	0	0	0	0	0.214	0.752	0	0.240	0.839
Mrps26	Mrps24	10090.ENSMUSP00000123324	10090.ENSMUSP00000119535	0	0	0	0	0.241	0.907	0.800	0.159	0.986
Mrps26	Mrpl13	10090.ENSMUSP00000123324	10090.ENSMUSP00000130722	0	0	0	0	0.209	0.752	0	0.057	0.798
Mrps26	Mrpl16	10090.ENSMUSP00000123324	10090.ENSMUSP00000128915	0	0	0	0	0.180	0.739	0	0.334	0.845
Mrps27	Mrpl52	10090.ENSMUSP00000062326	10090.ENSMUSP00000010550	0	0	0	0	0.042	0.757	0	0	0.757
Mrps27	Nme2	10090.ENSMUSP00000062326	10090.ENSMUSP00000021217	0	0	0	0	0.106	0.414	0	0.062	0.466
Mrps27	Mrps30	10090.ENSMUSP00000062326	10090.ENSMUSP00000022245	0	0	0	0	0.155	0.757	0.800	0.518	0.977
Mrps27	Mrpl40	10090.ENSMUSP00000062326	10090.ENSMUSP00000023391	0	0	0	0	0.118	0.757	0	0.486	0.880
Mrps27	Mrps18b	10090.ENSMUSP00000062326	10090.ENSMUSP00000025305	0	0	0	0	0.293	0.970	0.720	0.192	0.994
Mrps27	Rbfa	10090.ENSMUSP00000062326	10090.ENSMUSP00000025462	0	0	0	0	0.156	0.811	0	0	0.834
Mrps27	Gadd45gip1	10090.ENSMUSP00000062326	10090.ENSMUSP00000037783	0	0	0	0	0.079	0.766	0	0.065	0.780
Mrps27	Mrps34	10090.ENSMUSP00000062326	10090.ENSMUSP00000045111	0	0	0	0	0.103	0.963	0.800	0.120	0.993
Mrps27	Mrpl47	10090.ENSMUSP00000062326	10090.ENSMUSP00000048078	0	0	0	0	0.106	0.757	0	0.051	0.775
Mrps27	Mcat	10090.ENSMUSP00000062326	10090.ENSMUSP00000051569	0	0	0	0	0.133	0.655	0	0	0.688
Mrps27	Tufm	10090.ENSMUSP00000062326	10090.ENSMUSP00000095656	0	0	0	0	0.386	0.549	0	0.164	0.748
Mrps27	Mrpl17	10090.ENSMUSP00000062326	10090.ENSMUSP00000117971	0	0	0	0	0.124	0.757	0	0	0.778
Mrps27	Mrpl13	10090.ENSMUSP00000062326	10090.ENSMUSP00000130722	0	0	0	0	0.131	0.757	0	0.102	0.793
Mrps27	Mrpl16	10090.ENSMUSP00000062326	10090.ENSMUSP00000128915	0	0	0	0	0.216	0.757	0	0	0.801
Mrps27	Mrps24	10090.ENSMUSP00000062326	10090.ENSMUSP00000119535	0	0	0	0	0.043	0.941	0.800	0.117	0.988
Mrps27	Mrps26	10090.ENSMUSP00000062326	10090.ENSMUSP00000123324	0	0	0	0	0.121	0.948	0.800	0.136	0.991
Mrps30	Mrpl52	10090.ENSMUSP00000022245	10090.ENSMUSP00000010550	0	0	0	0	0.131	0.823	0	0.678	0.946
Mrps30	Nme2	10090.ENSMUSP00000022245	10090.ENSMUSP00000021217	0	0	0	0	0.123	0.447	0	0.051	0.500
Mrps30	Tufm	10090.ENSMUSP00000022245	10090.ENSMUSP00000095656	0	0	0	0	0.169	0.549	0	0.092	0.630
Mrps30	Ddx28	10090.ENSMUSP00000022245	10090.ENSMUSP00000058950	0	0	0	0	0.170	0.725	0	0.164	0.792
Mrps30	Mrpl47	10090.ENSMUSP00000022245	10090.ENSMUSP00000048078	0	0	0	0	0.187	0.831	0	0.046	0.857
Mrps30	Mrpl16	10090.ENSMUSP00000022245	10090.ENSMUSP00000128915	0	0	0	0	0.251	0.832	0	0	0.868
Mrps30	Mrpl13	10090.ENSMUSP00000022245	10090.ENSMUSP00000130722	0	0	0	0	0.262	0.830	0	0.068	0.872
Mrps30	Gadd45gip1	10090.ENSMUSP00000022245	10090.ENSMUSP00000037783	0	0	0	0	0.117	0.863	0	0.173	0.891
Mrps30	Mrpl17	10090.ENSMUSP00000022245	10090.ENSMUSP00000117971	0	0	0	0	0.079	0.912	0	0	0.915
Mrps30	Mrpl40	10090.ENSMUSP00000022245	10090.ENSMUSP00000023391	0	0	0	0	0.173	0.879	0	0.288	0.922
Mrps30	Mrps18b	10090.ENSMUSP00000022245	10090.ENSMUSP00000025305	0	0	0	0	0.151	0.757	0.500	0.391	0.928
Mrps30	Mrps26	10090.ENSMUSP00000022245	10090.ENSMUSP00000123324	0	0	0	0	0.117	0.752	0.800	0.047	0.952
Mrps30	Mrps34	10090.ENSMUSP00000022245	10090.ENSMUSP00000045111	0	0	0	0	0.203	0.757	0.800	0.177	0.963
Mrps30	Mrps24	10090.ENSMUSP00000022245	10090.ENSMUSP00000119535	0	0	0	0	0.392	0.757	0.800	0.067	0.968
Mrps30	Mrps27	10090.ENSMUSP00000022245	10090.ENSMUSP00000062326	0	0	0	0	0.155	0.757	0.800	0.518	0.977
Mrps34	Sdhb	10090.ENSMUSP00000045111	10090.ENSMUSP00000010007	0.078	0	0	0	0.246	0	0	0.213	0.405
Mrps34	Mrpl52	10090.ENSMUSP00000045111	10090.ENSMUSP00000010550	0	0	0	0	0.133	0.757	0	0.277	0.834
Mrps34	Fars2	10090.ENSMUSP00000045111	10090.ENSMUSP00000021857	0.062	0	0	0	0.137	0	0	0.352	0.430
Mrps34	Mrps30	10090.ENSMUSP00000045111	10090.ENSMUSP00000022245	0	0	0	0	0.203	0.757	0.800	0.177	0.963
Mrps34	Mrpl40	10090.ENSMUSP00000045111	10090.ENSMUSP00000023391	0	0	0	0	0.290	0.757	0	0.414	0.890
Mrps34	Mrps18b	10090.ENSMUSP00000045111	10090.ENSMUSP00000025305	0	0	0	0	0.154	0.963	0.720	0.182	0.991
Mrps34	Rbfa	10090.ENSMUSP00000045111	10090.ENSMUSP00000025462	0	0	0	0	0.148	0.811	0	0.191	0.859
Mrps34	Uqcrc1	10090.ENSMUSP00000045111	10090.ENSMUSP00000026743	0.062	0	0	0	0.362	0.051	0	0.154	0.455
Mrps34	Ppa2	10090.ENSMUSP00000045111	10090.ENSMUSP00000029644	0.061	0	0	0	0.336	0	0	0.223	0.473
Mrps34	Gadd45gip1	10090.ENSMUSP00000045111	10090.ENSMUSP00000037783	0	0	0	0	0.532	0.757	0	0	0.881
Mrps34	Dars2	10090.ENSMUSP00000045111	10090.ENSMUSP00000041851	0.083	0	0	0	0.116	0	0	0.358	0.434
Mrps34	Eef1b2	10090.ENSMUSP00000045111	10090.ENSMUSP00000116492	0	0	0	0	0.361	0	0	0.227	0.485
Mrps34	Mcat	10090.ENSMUSP00000045111	10090.ENSMUSP00000051569	0.087	0	0	0	0.149	0.670	0	0.062	0.727
Mrps34	Mrpl47	10090.ENSMUSP00000045111	10090.ENSMUSP00000048078	0	0	0	0	0.125	0.757	0	0.047	0.779
Mrps34	Tufm	10090.ENSMUSP00000045111	10090.ENSMUSP00000095656	0	0	0	0	0.421	0.549	0	0.227	0.780
Mrps34	Mrpl17	10090.ENSMUSP00000045111	10090.ENSMUSP00000117971	0.042	0	0	0	0.174	0.757	0	0.062	0.795
Mrps34	Mrpl13	10090.ENSMUSP00000045111	10090.ENSMUSP00000130722	0.061	0	0	0	0.365	0.757	0	0.250	0.876
Mrps34	Mrpl16	10090.ENSMUSP00000045111	10090.ENSMUSP00000128915	0	0	0	0	0.396	0.757	0	0.248	0.880
Mrps34	Mrps27	10090.ENSMUSP00000045111	10090.ENSMUSP00000062326	0	0	0	0	0.103	0.963	0.800	0.120	0.993
Mrps34	Mrps24	10090.ENSMUSP00000045111	10090.ENSMUSP00000119535	0	0	0	0	0.589	0.933	0.800	0.146	0.994
Mrps34	Mrps26	10090.ENSMUSP00000045111	10090.ENSMUSP00000123324	0	0	0	0	0.548	0.962	0.800	0.100	0.996
Nme2	Mrpl52	10090.ENSMUSP00000021217	10090.ENSMUSP00000010550	0	0	0	0	0.157	0.447	0	0.046	0.516
Nme2	Mrps27	10090.ENSMUSP00000021217	10090.ENSMUSP00000062326	0	0	0	0	0.106	0.414	0	0.062	0.466
Nme2	Mrpl47	10090.ENSMUSP00000021217	10090.ENSMUSP00000048078	0	0	0	0	0.097	0.447	0	0.047	0.482
Nme2	Gadd45gip1	10090.ENSMUSP00000021217	10090.ENSMUSP00000037783	0	0	0	0	0.124	0.447	0	0	0.495
Nme2	Mrps30	10090.ENSMUSP00000021217	10090.ENSMUSP00000022245	0	0	0	0	0.123	0.447	0	0.051	0.500
Nme2	Mrps24	10090.ENSMUSP00000021217	10090.ENSMUSP00000119535	0	0	0	0	0.231	0.374	0	0.076	0.516
Nme2	Mrpl40	10090.ENSMUSP00000021217	10090.ENSMUSP00000023391	0	0	0	0	0.188	0.447	0	0.060	0.541
Nme2	Mrpl17	10090.ENSMUSP00000021217	10090.ENSMUSP00000117971	0.042	0	0	0	0.189	0.447	0	0.062	0.543
Nme2	Mrps18b	10090.ENSMUSP00000021217	10090.ENSMUSP00000025305	0	0	0	0	0.195	0.492	0	0	0.573
Nme2	Mrps26	10090.ENSMUSP00000021217	10090.ENSMUSP00000123324	0	0	0	0	0.236	0.483	0	0.051	0.592
Nme2	Tufm	10090.ENSMUSP00000021217	10090.ENSMUSP00000095656	0	0	0	0	0.381	0.260	0	0.182	0.593
Nme2	Mrpl16	10090.ENSMUSP00000021217	10090.ENSMUSP00000128915	0	0	0	0	0.316	0.447	0	0.065	0.615
Nme2	Eef1b2	10090.ENSMUSP00000021217	10090.ENSMUSP00000116492	0	0.080	0	0	0.507	0	0	0.273	0.642
Nme2	Mrpl13	10090.ENSMUSP00000021217	10090.ENSMUSP00000130722	0.061	0	0	0	0.402	0.447	0	0.108	0.686
Nme2	Ak1	10090.ENSMUSP00000021217	10090.ENSMUSP00000068479	0.055	0	0	0	0.088	0	0.650	0.272	0.751
Oxsm	G6pdx	10090.ENSMUSP00000022311	10090.ENSMUSP00000004327	0.084	0	0	0	0.073	0	0	0.380	0.428
Oxsm	Sdha	10090.ENSMUSP00000022311	10090.ENSMUSP00000022062	0	0	0	0	0.106	0	0	0.375	0.417
Oxsm	Mrpl17	10090.ENSMUSP00000022311	10090.ENSMUSP00000117971	0	0	0	0	0.406	0	0	0	0.406
Oxsm	Tkt	10090.ENSMUSP00000022311	10090.ENSMUSP00000022529	0.119	0	0	0	0.084	0.051	0	0.328	0.416
Oxsm	Tufm	10090.ENSMUSP00000022311	10090.ENSMUSP00000095656	0	0	0	0	0.468	0	0	0.078	0.488
Oxsm	Dars2	10090.ENSMUSP00000022311	10090.ENSMUSP00000041851	0.094	0	0	0	0.309	0	0	0.261	0.497
Oxsm	Fh1	10090.ENSMUSP00000022311	10090.ENSMUSP00000027810	0	0	0	0	0.065	0	0	0.525	0.537
Oxsm	Lipt2	10090.ENSMUSP00000022311	10090.ENSMUSP00000032967	0	0	0	0	0	0.052	0.800	0.473	0.891
Oxsm	Lipt1	10090.ENSMUSP00000022311	10090.ENSMUSP00000038739	0.075	0	0	0	0.047	0	0.800	0.629	0.925
Oxsm	Mecr	10090.ENSMUSP00000022311	10090.ENSMUSP00000030742	0	0	0	0	0.154	0	0.900	0.730	0.975
Oxsm	Mcat	10090.ENSMUSP00000022311	10090.ENSMUSP00000051569	0.223	0	0.362	0	0.935	0.063	0.900	0.758	0.999
Pdss2	Fdxr	10090.ENSMUSP00000093393	10090.ENSMUSP00000021078	0.066	0	0	0	0.057	0	0	0.395	0.421
Pdss2	Bcs1l	10090.ENSMUSP00000093393	10090.ENSMUSP00000027358	0.043	0	0	0	0.160	0	0	0.497	0.560
Pdss2	Coq3	10090.ENSMUSP00000093393	10090.ENSMUSP00000029909	0.047	0	0	0	0.224	0.069	0	0.850	0.883
Pkd1	Exoc6	10090.ENSMUSP00000049296	10090.ENSMUSP00000064332	0	0	0	0	0	0	0.500	0.160	0.562
Ppa2	Sdhb	10090.ENSMUSP00000029644	10090.ENSMUSP00000010007	0	0	0	0	0.341	0.051	0	0.473	0.642
Ppa2	Sdha	10090.ENSMUSP00000029644	10090.ENSMUSP00000022062	0	0	0	0	0.165	0	0	0.446	0.518
Ppa2	Tkt	10090.ENSMUSP00000029644	10090.ENSMUSP00000022529	0.063	0	0	0	0.269	0	0	0.228	0.425
Ppa2	Aldh18a1	10090.ENSMUSP00000029644	10090.ENSMUSP00000025979	0.063	0	0	0	0	0	0	0.538	0.548
Ppa2	Fh1	10090.ENSMUSP00000029644	10090.ENSMUSP00000027810	0.061	0	0	0	0.344	0	0	0.445	0.628
Ppa2	Mrps34	10090.ENSMUSP00000029644	10090.ENSMUSP00000045111	0.061	0	0	0	0.336	0	0	0.223	0.473
Ppa2	Ak1	10090.ENSMUSP00000029644	10090.ENSMUSP00000068479	0.068	0	0	0	0.284	0	0	0.297	0.490
Ppa2	Tufm	10090.ENSMUSP00000029644	10090.ENSMUSP00000095656	0	0	0	0	0.150	0	0	0.430	0.495
Ppa2	Mrpl16	10090.ENSMUSP00000029644	10090.ENSMUSP00000128915	0	0	0	0	0.416	0	0	0.265	0.553
Ppa2	Mrpl13	10090.ENSMUSP00000029644	10090.ENSMUSP00000130722	0.061	0	0	0	0.606	0.054	0	0	0.619
Rbfa	Mrps18b	10090.ENSMUSP00000025462	10090.ENSMUSP00000025305	0	0	0	0	0.079	0.811	0	0.071	0.824
Rbfa	Mrpl17	10090.ENSMUSP00000025462	10090.ENSMUSP00000117971	0	0	0	0	0.053	0	0	0.549	0.554
Rbfa	Rpusd4	10090.ENSMUSP00000025462	10090.ENSMUSP00000034543	0	0	0	0	0.119	0	0	0.516	0.556
Rbfa	Ddx28	10090.ENSMUSP00000025462	10090.ENSMUSP00000058950	0	0	0	0	0.125	0	0	0.518	0.561
Rbfa	Mcat	10090.ENSMUSP00000025462	10090.ENSMUSP00000051569	0	0	0	0	0.173	0.534	0	0	0.598
Rbfa	Mrps27	10090.ENSMUSP00000025462	10090.ENSMUSP00000062326	0	0	0	0	0.156	0.811	0	0	0.834
Rbfa	Mrps24	10090.ENSMUSP00000025462	10090.ENSMUSP00000119535	0	0	0	0	0.174	0.811	0	0	0.837
Rbfa	Mrps26	10090.ENSMUSP00000025462	10090.ENSMUSP00000123324	0	0	0	0	0.154	0.816	0	0	0.837
Rbfa	Mrps34	10090.ENSMUSP00000025462	10090.ENSMUSP00000045111	0	0	0	0	0.148	0.811	0	0.191	0.859
Rpusd4	Rbfa	10090.ENSMUSP00000034543	10090.ENSMUSP00000025462	0	0	0	0	0.119	0	0	0.516	0.556
Rpusd4	Dars2	10090.ENSMUSP00000034543	10090.ENSMUSP00000041851	0.110	0	0	0	0.313	0	0	0.363	0.576
Rpusd4	Mrpl13	10090.ENSMUSP00000034543	10090.ENSMUSP00000130722	0.063	0	0	0	0.098	0.574	0	0.044	0.609
Rpusd4	Mrpl17	10090.ENSMUSP00000034543	10090.ENSMUSP00000117971	0.115	0	0	0	0.047	0.639	0	0.047	0.671
Rpusd4	Mrpl47	10090.ENSMUSP00000034543	10090.ENSMUSP00000048078	0	0	0	0	0.057	0.560	0	0.372	0.716
Rpusd4	Gtpbp8	10090.ENSMUSP00000034543	10090.ENSMUSP00000125352	0.063	0	0	0	0.117	0.560	0	0.470	0.781
Rpusd4	Ddx28	10090.ENSMUSP00000034543	10090.ENSMUSP00000058950	0	0	0	0	0.372	0.330	0	0.683	0.855
Sco1	Tufm	10090.ENSMUSP00000090673	10090.ENSMUSP00000095656	0.120	0	0	0	0.119	0.207	0	0.181	0.429
Sdha	Slc25a1	10090.ENSMUSP00000022062	10090.ENSMUSP00000003622	0	0	0	0	0.279	0	0	0.236	0.426
Sdha	G6pdx	10090.ENSMUSP00000022062	10090.ENSMUSP00000004327	0.052	0	0	0	0.066	0	0	0.480	0.499
Sdha	Sdhb	10090.ENSMUSP00000022062	10090.ENSMUSP00000010007	0.223	0.031	0.480	0	0.950	0.984	0.900	0.997	0.999
Sdha	Mdh2	10090.ENSMUSP00000022062	10090.ENSMUSP00000019323	0.084	0	0	0	0.447	0.335	0	0.779	0.915
Sdha	Oxsm	10090.ENSMUSP00000022062	10090.ENSMUSP00000022311	0	0	0	0	0.106	0	0	0.375	0.417
Sdha	Coq3	10090.ENSMUSP00000022062	10090.ENSMUSP00000029909	0.043	0	0	0	0.065	0	0	0.443	0.458
Sdha	Ppa2	10090.ENSMUSP00000022062	10090.ENSMUSP00000029644	0	0	0	0	0.165	0	0	0.446	0.518
Sdha	Tkt	10090.ENSMUSP00000022062	10090.ENSMUSP00000022529	0	0	0	0	0.128	0	0	0.481	0.528
Sdha	Aldh18a1	10090.ENSMUSP00000022062	10090.ENSMUSP00000025979	0.119	0	0	0	0	0	0	0.560	0.595
Sdha	Ireb2	10090.ENSMUSP00000022062	10090.ENSMUSP00000034843	0.093	0	0	0	0.307	0.061	0	0.430	0.619
Sdha	Bcs1l	10090.ENSMUSP00000022062	10090.ENSMUSP00000027358	0	0	0	0	0.108	0.082	0	0.681	0.716
Sdha	Tufm	10090.ENSMUSP00000022062	10090.ENSMUSP00000095656	0.043	0	0	0	0.381	0	0	0.615	0.752
Sdha	Dlst	10090.ENSMUSP00000022062	10090.ENSMUSP00000060346	0.116	0.009	0	0	0.614	0.300	0	0.667	0.909
Sdha	Uqcrc1	10090.ENSMUSP00000022062	10090.ENSMUSP00000026743	0	0	0	0	0.807	0.308	0	0.724	0.960
Sdha	Fh1	10090.ENSMUSP00000022062	10090.ENSMUSP00000027810	0.223	0.533	0	0	0.827	0.238	0.900	0.676	0.998
Sdhb	G6pdx	10090.ENSMUSP00000010007	10090.ENSMUSP00000004327	0.042	0	0	0	0.105	0	0	0.393	0.434
Sdhb	Mrps34	10090.ENSMUSP00000010007	10090.ENSMUSP00000045111	0.078	0	0	0	0.246	0	0	0.213	0.405
Sdhb	Mrpl13	10090.ENSMUSP00000010007	10090.ENSMUSP00000130722	0	0	0	0	0.238	0	0	0.255	0.408
Sdhb	Fdxr	10090.ENSMUSP00000010007	10090.ENSMUSP00000021078	0.075	0	0	0	0.062	0	0	0.389	0.424
Sdhb	Tkt	10090.ENSMUSP00000010007	10090.ENSMUSP00000022529	0	0	0	0	0.147	0	0	0.359	0.429
Sdhb	Mrpl16	10090.ENSMUSP00000010007	10090.ENSMUSP00000128915	0	0	0	0	0.308	0	0	0.208	0.429
Sdhb	Bcs1l	10090.ENSMUSP00000010007	10090.ENSMUSP00000027358	0.081	0	0	0	0.085	0	0	0.377	0.430
Sdhb	Isca1	10090.ENSMUSP00000010007	10090.ENSMUSP00000054858	0	0	0	0	0.253	0	0	0.340	0.486
Sdhb	Mecr	10090.ENSMUSP00000010007	10090.ENSMUSP00000030742	0	0	0	0	0.394	0	0	0.189	0.488
Sdhb	Iba57	10090.ENSMUSP00000010007	10090.ENSMUSP00000049823	0.223	0	0	0	0.105	0	0	0.343	0.503
Sdhb	Isca2	10090.ENSMUSP00000010007	10090.ENSMUSP00000021667	0	0	0	0	0.279	0	0	0.376	0.531
Sdhb	Ppa2	10090.ENSMUSP00000010007	10090.ENSMUSP00000029644	0	0	0	0	0.341	0.051	0	0.473	0.642
Sdhb	Tufm	10090.ENSMUSP00000010007	10090.ENSMUSP00000095656	0.042	0	0	0	0.340	0	0	0.595	0.721
Sdhb	Ireb2	10090.ENSMUSP00000010007	10090.ENSMUSP00000034843	0.086	0	0	0	0.539	0.100	0	0.502	0.785
Sdhb	Dlst	10090.ENSMUSP00000010007	10090.ENSMUSP00000060346	0.116	0.007	0	0	0.800	0.328	0	0.451	0.926
Sdhb	Uqcrc1	10090.ENSMUSP00000010007	10090.ENSMUSP00000026743	0	0	0	0	0.790	0.327	0	0.703	0.954
Sdhb	Mdh2	10090.ENSMUSP00000010007	10090.ENSMUSP00000019323	0.084	0	0	0	0.881	0.324	0	0.802	0.983
Sdhb	Fh1	10090.ENSMUSP00000010007	10090.ENSMUSP00000027810	0.223	0	0	0	0.597	0.332	0.900	0.654	0.991
Sdhb	Sdha	10090.ENSMUSP00000010007	10090.ENSMUSP00000022062	0.223	0.031	0.480	0	0.950	0.984	0.900	0.997	0.999
Slc25a1	Sdha	10090.ENSMUSP00000003622	10090.ENSMUSP00000022062	0	0	0	0	0.279	0	0	0.236	0.426
Slc25a1	Mdh2	10090.ENSMUSP00000003622	10090.ENSMUSP00000019323	0	0	0	0	0.110	0	0	0.398	0.442
Slc25a1	Tkt	10090.ENSMUSP00000003622	10090.ENSMUSP00000022529	0	0	0	0	0.339	0	0	0.234	0.472
Slc25a1	Mrpl40	10090.ENSMUSP00000003622	10090.ENSMUSP00000023391	0	0	0	0	0.053	0	0	0.821	0.824
Slc25a19	Bcs1l	10090.ENSMUSP00000137534	10090.ENSMUSP00000027358	0	0	0	0	0.104	0	0	0.358	0.400
Slc25a19	Lipt2	10090.ENSMUSP00000137534	10090.ENSMUSP00000032967	0	0	0	0	0	0	0	0.436	0.436
Slc25a19	Lipt1	10090.ENSMUSP00000137534	10090.ENSMUSP00000038739	0	0	0	0	0.133	0	0	0.513	0.560
Tkt	Slc25a1	10090.ENSMUSP00000022529	10090.ENSMUSP00000003622	0	0	0	0	0.339	0	0	0.234	0.472
Tkt	G6pdx	10090.ENSMUSP00000022529	10090.ENSMUSP00000004327	0.092	0	0	0	0.455	0.185	0	0.575	0.806
Tkt	Sdhb	10090.ENSMUSP00000022529	10090.ENSMUSP00000010007	0	0	0	0	0.147	0	0	0.359	0.429
Tkt	Mdh2	10090.ENSMUSP00000022529	10090.ENSMUSP00000019323	0.042	0	0	0	0.154	0	0	0.491	0.552
Tkt	Sdha	10090.ENSMUSP00000022529	10090.ENSMUSP00000022062	0	0	0	0	0.128	0	0	0.481	0.528
Tkt	Oxsm	10090.ENSMUSP00000022529	10090.ENSMUSP00000022311	0.119	0	0	0	0.084	0.051	0	0.328	0.416
Tkt	Ppa2	10090.ENSMUSP00000022529	10090.ENSMUSP00000029644	0.063	0	0	0	0.269	0	0	0.228	0.425
Tkt	Dlst	10090.ENSMUSP00000022529	10090.ENSMUSP00000060346	0.042	0	0	0	0.161	0	0	0.382	0.460
Tkt	Tufm	10090.ENSMUSP00000022529	10090.ENSMUSP00000095656	0.046	0	0	0	0.299	0	0	0.361	0.535
Tkt	Fh1	10090.ENSMUSP00000022529	10090.ENSMUSP00000027810	0	0	0	0	0.160	0.080	0	0.448	0.536
Tkt	Aldh18a1	10090.ENSMUSP00000022529	10090.ENSMUSP00000025979	0.330	0	0	0	0.066	0	0	0.455	0.629
Tufm	Sdhb	10090.ENSMUSP00000095656	10090.ENSMUSP00000010007	0.042	0	0	0	0.340	0	0	0.595	0.721
Tufm	Mrpl52	10090.ENSMUSP00000095656	10090.ENSMUSP00000010550	0	0	0	0	0.070	0.550	0	0	0.563
Tufm	Mdh2	10090.ENSMUSP00000095656	10090.ENSMUSP00000019323	0	0	0	0	0.639	0	0	0.347	0.754
Tufm	Nme2	10090.ENSMUSP00000095656	10090.ENSMUSP00000021217	0	0	0	0	0.381	0.260	0	0.182	0.593
